Source,Target
206133875,337715207
2382124921,240836165
2382124921,472186025
2382124921,1205001530
2382124921,84070887
2382124921,1013731572007260162
2382124921,534723598
2382124921,18718444
2382124921,1240591329052299266
2382124921,3143096086
2382124921,824380117304668162
2382124921,831876370598854657
2382124921,102930571
2382124921,85903461
2382124921,124252136
2382124921,2231373823
2382124921,70210748
2382124921,968205060
2382124921,144804999
2382124921,998831507778220032
2382124921,510071832
2382124921,8087392
2382124921,108316431
2382124921,2182034635
2382124921,804206450
2382124921,4806660015
2382124921,3086474291
2382124921,1413886358
2382124921,391549894
2382124921,151806745
2382124921,2517447918
2382124921,1098958782984527873
2382124921,1064155194
2382124921,839562180232101888
2382124921,215228085
2382124921,4440011897
2382124921,841974223455281153
2382124921,257201150
2382124921,856447539066933248
2382124921,3065983912
2382124921,62963
2382124921,228283189
2382124921,488797368
2382124921,188669876
2382124921,145990349
2382124921,189146164
2382124921,87695639
2382124921,205696745
2382124921,2912279032
2382124921,2989333690
2382124921,410599139
2382124921,421188677
2382124921,2822709033
2382124921,805364138780356609
2382124921,113021258
2382124921,783365013297852416
2382124921,22669691
2382124921,15658321
2382124921,2857319315
2382124921,190259545
2382124921,725214703081934849
2382124921,3298970027
2382124921,151214860
2382124921,2843621296
2382124921,12676102
2382124921,291827097
2382124921,2325359208
2382124921,2902704153
2382124921,266508103
2382124921,51437915
2382124921,597465263
2382124921,180786459
2382124921,1418153141439279106
2382124921,293963889
188133077,222099372
188133077,1966455439
397104181,784407772393865217
397104181,3952123887
397104181,246795139
397104181,296752929
397104181,15839270
397104181,5695462
397104181,15438494
397104181,228283189
397104181,300195350
397104181,1202543205251715072
397104181,738464780
397104181,182307309
83910635,238195803
83910635,400037016
83910635,568462219
83910635,18197477
83910635,742393003
83910635,32650587
83910635,271870111
83910635,144804999
83910635,3046731981
83910635,1371661483
83910635,274651175
83910635,14413201
83910635,33173981
83910635,3084599002
83910635,3239033147
118557855,568462219
118557855,144804999
118557855,193908890
118557855,296752929
118557855,291827097
50360967,3682802482
50360967,15839270
50360967,135464815
50360967,314458683
50360967,296230484
50360967,144804999
50360967,367958201
50360967,5695462
50360967,188850746
50360967,1966455439
50360967,138416397
50360967,841974223455281153
50360967,372277010
50360967,296752929
50360967,188669876
50360967,118748532
50360967,947451565
50360967,1524221749
50360967,225919286
50360967,12212442
50360967,246795139
50360967,300195350
1481902092,1205001530
1481902092,2254022509
1481902092,3143096086
1481902092,102930571
1481902092,703306810967638016
1481902092,942010402241728513
1481902092,583780293
1481902092,3003134284
1481902092,207641816
1481902092,144804999
1481902092,3825053357
1481902092,864160402258747392
1481902092,8087392
1481902092,251149713
1481902092,2182034635
1481902092,1560101954
1481902092,3086474291
1481902092,551411079
1481902092,1064155194
1481902092,2312350291
1481902092,317892907
1481902092,870994240905543680
1481902092,4440011897
1481902092,303888496
1481902092,478510248
1481902092,891651052126302208
1481902092,3065983912
1481902092,296752929
1481902092,2354591678
1481902092,228283189
1481902092,313139818
1481902092,189146164
1481902092,907367268350394368
1481902092,949476402
1481902092,225919286
1481902092,2857319315
1481902092,15658321
1481902092,329160882
1481902092,725214703081934849
1481902092,3298970027
1481902092,2528079138
1481902092,291827097
1481902092,2325359208
1481902092,243395803
1481902092,3087184443
1481902092,715585189909540864
1481902092,1427460212
234523159,738615896
234523159,441724083
234523159,3682802482
234523159,469344886
234523159,3239033147
234523159,102027912
234523159,156363295
234523159,144804999
234523159,510071832
234523159,215055315
234523159,208038261
234523159,3086474291
234523159,701423022381670400
234523159,151806745
234523159,3952123887
234523159,4440011897
234523159,478510248
234523159,307310339
234523159,471295032
234523159,62963
234523159,296752929
234523159,708211509
234523159,188669876
234523159,2857319315
234523159,784407772393865217
234523159,749563579104395264
234523159,246795139
234523159,2843621296
234523159,246441761
234523159,1418838961
234523159,737580033703694336
4845756327,240836165
4845756327,3052960894
4845756327,1205001530
4845756327,472186025
4845756327,2802090577
4845756327,979214714
4845756327,3682802482
4845756327,2254022509
4845756327,84070887
4845756327,808975919109074944
4845756327,3143096086
4845756327,824380117304668162
4845756327,135464815
4845756327,925328389283766272
4845756327,772917310080290816
4845756327,219404417
4845756327,583780293
4845756327,188793606
4845756327,3003134284
4845756327,144804999
4845756327,3825053357
4845756327,510071832
4845756327,804206450
4845756327,2182034635
4845756327,8087392
4845756327,988582586
4845756327,3086474291
4845756327,78841292
4845756327,151806745
4845756327,1064155194
4845756327,835895680828866561
4845756327,2312350291
4845756327,720534978392625152
4845756327,1083588920
4845756327,986187455912136704
4845756327,4440011897
4845756327,872056952725090304
4845756327,478510248
4845756327,891651052126302208
4845756327,259219070
4845756327,3065983912
4845756327,296752929
4845756327,2354591678
4845756327,188669876
4845756327,189146164
4845756327,145990349
4845756327,3151634639
4845756327,205696745
4845756327,481033240
4845756327,841359030509527040
4845756327,90661080
4845756327,2989333690
4845756327,2335580467
4845756327,225919286
4845756327,2857319315
4845756327,22669691
4845756327,15658321
4845756327,783365013297852416
4845756327,3298970027
4845756327,151214860
4845756327,2843621296
4845756327,198921283
4845756327,828863719434235904
4845756327,2586152340
4845756327,2325359208
4845756327,846732445823258625
4845756327,715585189909540864
4845756327,293963889
4802321237,245812102
4802321237,529586633
4802321237,1011022322
4802321237,144804999
4802321237,465638323
4802321237,296752929
4802321237,272005696
4802321237,1001450293
4802321237,1106155904
12212442,144804999
12212442,50360967
12212442,952483525
12212442,260710453
12212442,300195350
12212442,1524221749
286627512,803356460788944896
286627512,568462219
286627512,144804999
286627512,2843621296
286627512,296752929
286627512,1524221749
286627512,752096191509327872
286627512,719364437
4479711015,281012010
4479711015,241612740
4479711015,144804999
4479711015,510071832
4479711015,574345025
4479711015,15839270
4479711015,2354591678
4479711015,5695462
4479711015,34927815
4479711015,218790418
4479711015,224710971
2257480490,235346355
2257480490,549527114
2257480490,3682802482
2257480490,274651175
2257480490,135464815
2257480490,987255989945675776
2257480490,70210748
2257480490,222099372
2257480490,2507509200
2257480490,144804999
2257480490,301411796
2257480490,1038429843136937984
2257480490,5695462
2257480490,151806745
2257480490,4440011897
2257480490,911240198591336448
2257480490,62963
2257480490,296752929
2257480490,521741993
2257480490,188669876
2257480490,191379610
2257480490,87695639
2257480490,2912279032
2257480490,947451565
2257480490,206828183
2257480490,225919286
2257480490,784026431869296640
2257480490,206096159
2257480490,246795139
2257480490,3298970027
2257480490,46247496
2257480490,2843621296
2257480490,227635372
2257480490,122056967
591023582,261211197
591023582,246795139
591023582,144804999
591023582,510071832
591023582,8087392
591023582,227635372
591023582,311120836
591023582,329679491
591023582,225919286
591023582,400280480
184755147,568462219
184755147,1413886358
184755147,357626720
184755147,191379610
184755147,1016996015784775682
184755147,225919286
260710453,330000429
260710453,241612740
260710453,12212442
260710453,144804999
260710453,510071832
260710453,2528079138
260710453,296752929
260710453,15839270
260710453,5695462
260710453,2354591678
260710453,188669876
260710453,944287646
260710453,1966455439
245812102,434308567
245812102,4802321237
245812102,144804999
245812102,465638323
245812102,2283337740
245812102,4865203900
245812102,3084599002
245812102,414813901
245812102,977575233682116609
245812102,367792018
245812102,1060231566
245812102,308356893
245812102,527633518
245812102,547052540
113021258,1205001530
113021258,293399583
113021258,783584842277609472
113021258,1530194882
113021258,3239033147
113021258,85903461
113021258,725445697382809600
113021258,2244057714
113021258,3003134284
113021258,207641816
113021258,998831507778220032
113021258,282270190
113021258,510071832
113021258,78841292
113021258,2257480490
113021258,835895680828866561
113021258,43516704
113021258,4440011897
113021258,62963
113021258,3151634639
113021258,708750288
113021258,189146164
113021258,140566839
113021258,225919286
113021258,340181125
113021258,22669691
113021258,294101019
113021258,246795139
113021258,1312110387156967425
113021258,46247496
113021258,828863719434235904
113021258,182370300
113021258,266508103
113021258,597465263
113021258,227630008
113021258,890224473399578624
113021258,1305782475973693440
113021258,84070887
113021258,18718444
113021258,802196724823506944
113021258,33173981
113021258,824380117304668162
113021258,4885691
113021258,1240591329052299266
113021258,1006493956325216256
113021258,233795271
113021258,100067629
113021258,144804999
113021258,248366406
113021258,1413886358
113021258,8087392
113021258,108316431
113021258,208038261
113021258,4806660015
113021258,5695462
113021258,223865426
113021258,1064155194
113021258,2312350291
113021258,145216568
113021258,478510248
113021258,856447539066933248
113021258,253161020
113021258,90661080
113021258,2989333690
113021258,2857319315
113021258,1226041826760634368
113021258,190259545
113021258,725214703081934849
113021258,1105178704420982785
113021258,320964836
113021258,16948836
113021258,1148706251435642881
113021258,337715207
113021258,1064907908
113021258,3143096086
113021258,135464815
113021258,527633518
113021258,68829986
113021258,124252136
113021258,142289165
113021258,1337683992
113021258,226338897
113021258,261211197
113021258,18197477
113021258,2382124921
113021258,2951652963
113021258,1136909531995394048
113021258,225781174
113021258,391549894
113021258,151806745
113021258,1258185154515947522
113021258,277527143
113021258,1083588920
113021258,839562180232101888
113021258,182307309
113021258,259219070
113021258,243144383
113021258,2354591678
113021258,188669876
113021258,3099022337
113021258,805364138780356609
113021258,15658321
113021258,783365013297852416
113021258,980072592
113021258,291827097
113021258,180786459
113021258,240836165
113021258,235346355
113021258,472186025
113021258,549527114
113021258,1013731572007260162
113021258,1531990004
113021258,102930571
113021258,71510899
113021258,987255989945675776
113021258,397449890
113021258,958006404132032513
113021258,2182034635
113021258,841974223455281153
113021258,274923536
113021258,228283189
113021258,580145244
113021258,48363966
113021258,949476402
113021258,87695639
113021258,481033240
113021258,2912279032
113021258,2822709033
113021258,329160882
113021258,14857238
113021258,151214860
113021258,2843621296
113021258,227635372
113021258,12676102
113021258,1427460212
1205001530,240836165
1205001530,3682802482
1205001530,834010392733089792
1205001530,1013731572007260162
1205001530,1240591329052299266
1205001530,783584842277609472
1205001530,1531990004
1205001530,3143096086
1205001530,102930571
1205001530,261211197
1205001530,1117547816128266242
1205001530,3003134284
1205001530,144804999
1205001530,1481902092
1205001530,3825053357
1205001530,864160402258747392
1205001530,510071832
1205001530,215055315
1205001530,251149713
1205001530,2182034635
1205001530,1232949311702519809
1205001530,3086474291
1205001530,1215613665535315968
1205001530,2796046803
1205001530,151806745
1205001530,1966455439
1205001530,1064155194
1205001530,835895680828866561
1205001530,2312350291
1205001530,317892907
1205001530,1083588920
1205001530,870994240905543680
1205001530,4440011897
1205001530,841974223455281153
1205001530,303888496
1205001530,478510248
1205001530,3065983912
1205001530,296752929
1205001530,2354591678
1205001530,188669876
1205001530,189146164
1205001530,997421654493093888
1205001530,145990349
1205001530,949476402
1205001530,2192073980
1205001530,2989333690
1205001530,1524221749
1205001530,225919286
1205001530,2857319315
1205001530,22669691
1205001530,783365013297852416
1205001530,299819538
1205001530,953555663682228224
1205001530,725214703081934849
1205001530,3298970027
1205001530,2843621296
1205001530,198921283
1205001530,828863719434235904
1205001530,2325359208
1205001530,291827097
1205001530,243395803
1205001530,1427460212
1205001530,293963889
2182563883,102027912
2182563883,274923536
2182563883,144804999
2182563883,301411796
2182563883,3031473537
2182563883,183706311
2182563883,3298970027
2182563883,377729428
2182563883,62963
2182563883,228283189
2182563883,188669876
2182563883,191379610
2182563883,405519317
2182563883,527633518
2182563883,738464780
2182563883,337715207
2192073980,240836165
2192073980,1205001530
2192073980,98157674
2192073980,144804999
2192073980,251149713
2192073980,510071832
2192073980,8087392
2192073980,215055315
2192073980,151806745
2192073980,250582141
2192073980,1966455439
2192073980,323803486
2192073980,478510248
2192073980,62262130
2192073980,296752929
2192073980,368212040
2192073980,188669876
2192073980,244284858
2192073980,225919286
2192073980,22669691
2192073980,198921283
2192073980,291827097
2192073980,293963889
586682845,2325359208
586682845,2857319315
586682845,144804999
586682845,3086474291
4440011897,712273320771788800
4440011897,2802090577
4440011897,3380615596
4440011897,1530194882
4440011897,963525553851691009
4440011897,569847849
4440011897,3239033147
4440011897,3989743882
4440011897,245938638
4440011897,2816894827
4440011897,976100135762563073
4440011897,727873242
4440011897,2257480490
4440011897,224710971
4440011897,222220616
4440011897,1212920307289182208
4440011897,799028882829692928
4440011897,571844850
4440011897,4865203900
4440011897,296752929
4440011897,189146164
4440011897,2294113730
4440011897,22669691
4440011897,294101019
4440011897,803356460788944896
4440011897,2283337740
4440011897,246220584
4440011897,846732445823258625
4440011897,325076657
4440011897,1266602150
4440011897,540739844
4440011897,200436419
4440011897,802196724823506944
4440011897,780764516741099521
4440011897,3910975463
4440011897,147513096
4440011897,870511172
4440011897,108316431
4440011897,3086474291
4440011897,2796046803
4440011897,2831601615
4440011897,223865426
4440011897,277010368
4440011897,1581953892
4440011897,964932269659033600
4440011897,3034161963
4440011897,856447539066933248
4440011897,191379610
4440011897,103299172
4440011897,190259545
4440011897,3087184443
4440011897,293963889
4440011897,239917976
4440011897,40494849
4440011897,808975919109074944
4440011897,3143096086
4440011897,2457828494
4440011897,934365701888008193
4440011897,135464815
4440011897,527633518
4440011897,124252136
4440011897,226338897
4440011897,102027912
4440011897,18197477
4440011897,1481902092
4440011897,862771220
4440011897,301411796
4440011897,878675919979896833
4440011897,888700807
4440011897,1560101954
4440011897,1038429843136937984
4440011897,1083588920
4440011897,182307309
4440011897,266779065
4440011897,217851514
4440011897,243144383
4440011897,188669876
4440011897,3099022337
4440011897,380827125
4440011897,805364138780356609
4440011897,113021258
4440011897,15658321
4440011897,2976045035
4440011897,51437915
4440011897,285565123
4440011897,3148542527
4440011897,74132567
4440011897,11060492
4440011897,2182034635
4440011897,1215613665535315968
4440011897,1341543278
4440011897,2377407926
4440011897,870994240905543680
4440011897,841974223455281153
4440011897,274923536
4440011897,303888496
4440011897,228283189
4440011897,806065908422766593
4440011897,997421654493093888
4440011897,1011876784340717568
4440011897,145990349
4440011897,481033240
4440011897,424394893
4440011897,529586633
4440011897,329160882
4440011897,1164015276
4440011897,2586152340
4440011897,1418153141439279106
4440011897,2916370203
4440011897,1862011567
4440011897,1205001530
4440011897,632244292
4440011897,738615896
4440011897,577150640
4440011897,772917310080290816
4440011897,1212389540
4440011897,474282819
4440011897,1966455439
4440011897,876020253947572229
4440011897,4895464060
4440011897,891651052126302208
4440011897,2207759946
4440011897,782984630907629569
4440011897,206133875
4440011897,2408830485
4440011897,140566839
4440011897,225919286
4440011897,4201898854
4440011897,702845621036830720
4440011897,266508103
4440011897,101252805
4440011897,227630008
4440011897,581236569
4440011897,198467660
4440011897,1337275872
4440011897,1305782475973693440
4440011897,84070887
4440011897,380915897
4440011897,18718444
4440011897,740904998574428160
4440011897,824380117304668162
4440011897,944287646
4440011897,487429091
4440011897,942010402241728513
4440011897,884374090596962305
4440011897,5695462
4440011897,1239519079
4440011897,432381959
4440011897,983997836944691201
4440011897,360023058
4440011897,462251399
4440011897,1035369972
4440011897,142633802
4440011897,937039308598411264
4440011897,2204697338
4440011897,90661080
4440011897,2827155814
4440011897,798423207736967168
4440011897,1226041826760634368
4440011897,953555663682228224
4440011897,255043257
4440011897,323146412
4440011897,885148590309552128
4440011897,2528079138
4440011897,198921283
4440011897,729406845186658304
4440011897,3682802482
4440011897,826350753304428544
4440011897,831876370598854657
4440011897,76937295
4440011897,70210748
4440011897,1721782568
4440011897,2382124921
4440011897,864160402258747392
4440011897,391549894
4440011897,1013696568346791941
4440011897,3346368821
4440011897,720534978392625152
4440011897,771288987847823360
4440011897,932531979052044289
4440011897,715233839015182337
4440011897,2887509785
4440011897,3214559391
4440011897,1524221749
4440011897,783365013297852416
4440011897,14305265
4440011897,980072592
4440011897,820961004066639872
4440011897,291827097
4440011897,737580033703694336
4440011897,472186025
4440011897,1522901911
4440011897,826361746617200672
4440011897,3049925369
4440011897,824179999196508160
4440011897,820018742201552896
4440011897,251149713
4440011897,876094597985951744
4440011897,1098958782984527873
4440011897,389124471
4440011897,872181831810113536
4440011897,3092270259
4440011897,872056952725090304
4440011897,4492539453
4440011897,949476402
4440011897,87695639
4440011897,2822709033
4440011897,822381526134308864
4440011897,711566563678285824
4440011897,453607313
4440011897,151214860
4440011897,2843621296
4440011897,12676102
4440011897,432659508
4440011897,1248366182
4440011897,258043783
4440011897,849142297
4440011897,104894588
4440011897,783584842277609472
4440011897,3000015615
4440011897,3458591656
4440011897,583780293
4440011897,2389057202
4440011897,998831507778220032
4440011897,988582586
4440011897,2847229059
4440011897,835895680828866561
4440011897,43516704
4440011897,904122409
4440011897,317892907
4440011897,304940861
4440011897,260171666
4440011897,170704357
4440011897,3151634639
4440011897,708750288
4440011897,199581511
4440011897,1503364632290938884
4440011897,431577862
4440011897,3031473537
4440011897,597465263
4440011897,300195350
4440011897,2358393941
4440011897,1196179965278117888
4440011897,855116094931075074
4440011897,188793606
4440011897,3825053357
4440011897,48468822
4440011897,220980221
4440011897,1064155194
4440011897,1175796585554427904
4440011897,2312350291
4440011897,1018431057551609856
4440011897,1563903493
4440011897,145216568
4440011897,817965354
4440011897,86962933
4440011897,911240198591336448
4440011897,1057204340442755072
4440011897,1689323522
4440011897,930906676521250816
4440011897,3298970027
4440011897,243135810
4440011897,328131558
4440011897,752096191509327872
4440011897,330565692
4440011897,337715207
4440011897,880521654471974913
4440011897,234523159
4440011897,314458683
4440011897,1068113882101747719
4440011897,719075593
4440011897,221362331
4440011897,509160004
4440011897,804206450
4440011897,860073337900421120
4440011897,701423022381670400
4440011897,974530466
4440011897,182976910
4440011897,284979434
4440011897,831471992297684993
4440011897,424081432
4440011897,3290522435
4440011897,742303313312505857
4440011897,574345025
4440011897,3903477626
4440011897,488797368
4440011897,829269210983497729
4440011897,947451565
4440011897,203618755
4440011897,70657391
4440011897,755190012
4440011897,749563579104395264
4440011897,180786459
4440011897,2363041298
4440011897,235346355
4440011897,855105762653339648
4440011897,981959864346988544
4440011897,199242991
4440011897,534723598
4440011897,281012010
4440011897,841723716287508480
4440011897,381415817
4440011897,573445160
4440011897,1232949311702519809
4440011897,821173076
4440011897,722858558
4440011897,455863154
4440011897,905485960133177344
4440011897,194202005
4440011897,853957451061874688
4440011897,972090767165542401
4440011897,205696745
4440011897,1004279869
4440011897,2912279032
4440011897,2335580467
4440011897,863835497747107842
4440011897,243395803
4440011897,111966015
4440011897,17595403
4440011897,122056967
4440011897,2360964384
4440011897,979214714
4440011897,274651175
4440011897,85903461
4440011897,238195803
4440011897,2507509200
4440011897,3003134284
4440011897,207641816
4440011897,287687239
4440011897,510071832
4440011897,78841292
4440011897,2517447918
4440011897,120598399
4440011897,62963
4440011897,784026431869296640
4440011897,246795139
4440011897,10737182
4440011897,828863719434235904
4440011897,4895557618
4440011897,777783417362583552
4440011897,715585189909540864
4440011897,1651173848
4440011897,3026174715
4440011897,4534771600
4440011897,33173981
4440011897,233795271
4440011897,100067629
4440011897,330000429
4440011897,144804999
4440011897,2169982040
4440011897,1395155551
4440011897,1413886358
4440011897,8087392
4440011897,1166818465
4440011897,208038261
4440011897,4806660015
4440011897,1536751100
4440011897,551411079
4440011897,333079599
4440011897,2364433092
4440011897,429303968
4440011897,478510248
4440011897,4845756327
4440011897,2989333690
4440011897,2857319315
4440011897,501064429
4440011897,963661153720299521
4440011897,725214703081934849
4440011897,918169057983188992
4440011897,274033631
4440011897,2325359208
4440011897,1002942967299133440
4440011897,320964836
4440011897,16948836
4440011897,1084038644
4440011897,3052960894
4440011897,1064907908
4440011897,312914921
4440011897,2254022509
4440011897,314798867
4440011897,2485202221
4440011897,290614217
4440011897,68829986
4440011897,1337683992
4440011897,566386754
4440011897,518316034
4440011897,2951652963
4440011897,1136909531995394048
4440011897,256878957
4440011897,4106747477
4440011897,3748518562
4440011897,308391259
4440011897,1354748228
4440011897,259219070
4440011897,2354591678
4440011897,2311675718
4440011897,206828183
4440011897,4734351328
4440011897,981588212484313088
4440011897,277636938
4440011897,1013731572007260162
4440011897,1531990004
4440011897,732441379763191808
4440011897,484565396
4440011897,102930571
4440011897,3115853854
4440011897,925328389283766272
4440011897,71510899
4440011897,1050288104207249408
4440011897,958006404132032513
4440011897,282665357
4440011897,834966943
4440011897,614252800
4440011897,837896920433590272
4440011897,193455421
4440011897,2785691688
4440011897,821116316
4440011897,193908890
4440011897,2266073406
4440011897,154075585
4440011897,3065983912
4440011897,313139818
4440011897,580145244
4440011897,48363966
4440011897,914121881346822146
4440011897,229138719
4440011897,841359030509527040
4440011897,410599139
4440011897,784407772393865217
4440011897,987247183
4440011897,1167123710903562240
4440011897,14857238
4440011897,1092464624736325633
4440011897,227635372
2857319315,1205001530
2857319315,849142297
2857319315,783584842277609472
2857319315,1530194882
2857319315,3989743882
2857319315,583780293
2857319315,725445697382809600
2857319315,3003134284
2857319315,207641816
2857319315,998831507778220032
2857319315,510071832
2857319315,988582586
2857319315,78841292
2857319315,1966455439
2857319315,835895680828866561
2857319315,224710971
2857319315,43516704
2857319315,317892907
2857319315,4440011897
2857319315,791217034357051392
2857319315,891651052126302208
2857319315,62963
2857319315,296752929
2857319315,1225267062
2857319315,189146164
2857319315,3151634639
2857319315,140566839
2857319315,784026431869296640
2857319315,294101019
2857319315,803356460788944896
2857319315,246795139
2857319315,4201898854
2857319315,10737182
2857319315,46247496
2857319315,828863719434235904
2857319315,2558656627
2857319315,266508103
2857319315,597465263
2857319315,4895557618
2857319315,1266602150
2857319315,1050722149634400256
2857319315,1240591329052299266
2857319315,824380117304668162
2857319315,944287646
2857319315,738464780
2857319315,3010529230
2857319315,144804999
2857319315,3825053357
2857319315,1413886358
2857319315,8087392
2857319315,208038261
2857319315,1352765612
2857319315,3086474291
2857319315,5695462
2857319315,4806660015
2857319315,1064155194
2857319315,2312350291
2857319315,757616743854604289
2857319315,3952123887
2857319315,145216568
2857319315,478510248
2857319315,856447539066933248
2857319315,911240198591336448
2857319315,191379610
2857319315,4845756327
2857319315,2204697338
2857319315,90661080
2857319315,2989333690
2857319315,241612740
2857319315,1226041826760634368
2857319315,953555663682228224
2857319315,725214703081934849
2857319315,3298970027
2857319315,2528079138
2857319315,198921283
2857319315,2325359208
2857319315,2887804486
2857319315,16948836
2857319315,293963889
2857319315,337715207
2857319315,634103555
2857319315,3682802482
2857319315,2254022509
2857319315,3143096086
2857319315,135464815
2857319315,934365701888008193
2857319315,290614217
2857319315,527633518
2857319315,226338897
2857319315,124252136
2857319315,142289165
2857319315,99913091
2857319315,1337683992
2857319315,102027912
2857319315,1481902092
2857319315,2382124921
2857319315,301411796
2857319315,2951652963
2857319315,804206450
2857319315,1560101954
2857319315,860073337900421120
2857319315,391549894
2857319315,151806745
2857319315,1258185154515947522
2857319315,1083588920
2857319315,932531979052044289
2857319315,2354591678
2857319315,188669876
2857319315,1524221749
2857319315,15658321
2857319315,113021258
2857319315,783365013297852416
2857319315,2976045035
2857319315,291827097
2857319315,107696329
2857319315,141720522
2857319315,240836165
2857319315,472186025
2857319315,1522901911
2857319315,1013731572007260162
2857319315,102930571
2857319315,925328389283766272
2857319315,2231373823
2857319315,1117547816128266242
2857319315,251149713
2857319315,11060492
2857319315,573445160
2857319315,1230425946534170624
2857319315,2182034635
2857319315,1232949311702519809
2857319315,282665357
2857319315,905485960133177344
2857319315,870994240905543680
2857319315,841974223455281153
2857319315,303888496
2857319315,3065983912
2857319315,228283189
2857319315,313139818
2857319315,4492539453
2857319315,145990349
2857319315,209075024
2857319315,949476402
2857319315,205696745
2857319315,580145244
2857319315,424394893
2857319315,2912279032
2857319315,974852503
2857319315,784407772393865217
2857319315,329160882
2857319315,151214860
2857319315,2843621296
2857319315,227635372
2857319315,12676102
2857319315,2586152340
2857319315,2902704153
2857319315,1418153141439279106
2857319315,1427460212
2254022509,1205001530
2254022509,738615896
2254022509,2802090577
2254022509,200680726
2254022509,1248366182
2254022509,1530194882
2254022509,703306810967638016
2254022509,3989743882
2254022509,583780293
2254022509,2244057714
2254022509,3003134284
2254022509,207641816
2254022509,510071832
2254022509,78841292
2254022509,1966455439
2254022509,835895680828866561
2254022509,43516704
2254022509,317892907
2254022509,4440011897
2254022509,62963
2254022509,296752929
2254022509,189146164
2254022509,2192073980
2254022509,225919286
2254022509,246795139
2254022509,259267587
2254022509,828863719434235904
2254022509,266508103
2254022509,715585189909540864
2254022509,824380117304668162
2254022509,144804999
2254022509,3825053357
2254022509,8087392
2254022509,215055315
2254022509,208038261
2254022509,4806660015
2254022509,3086474291
2254022509,2796046803
2254022509,3084599002
2254022509,551411079
2254022509,1064155194
2254022509,1001450293
2254022509,2312350291
2254022509,215228085
2254022509,145216568
2254022509,478510248
2254022509,856447539066933248
2254022509,911240198591336448
2254022509,4845756327
2254022509,2204697338
2254022509,2989333690
2254022509,2857319315
2254022509,725214703081934849
2254022509,3298970027
2254022509,2528079138
2254022509,198921283
2254022509,2325359208
2254022509,320964836
2254022509,3087184443
2254022509,293963889
2254022509,337715207
2254022509,3682802482
2254022509,314798867
2254022509,3143096086
2254022509,709347642279661569
2254022509,135464815
2254022509,527633518
2254022509,226338897
2254022509,352326367
2254022509,1481902092
2254022509,301411796
2254022509,864160402258747392
2254022509,719075593
2254022509,2951652963
2254022509,860073337900421120
2254022509,1560101954
2254022509,391549894
2254022509,308391259
2254022509,1083588920
2254022509,839562180232101888
2254022509,287820925
2254022509,2354591678
2254022509,188669876
2254022509,907367268350394368
2254022509,1524221749
2254022509,206828183
2254022509,380827125
2254022509,113021258
2254022509,15658321
2254022509,783365013297852416
2254022509,749563579104395264
2254022509,291827097
2254022509,737580033703694336
2254022509,240836165
2254022509,472186025
2254022509,834010392733089792
2254022509,1203651306
2254022509,1531990004
2254022509,102930571
2254022509,925328389283766272
2254022509,251149713
2254022509,2182034635
2254022509,1341543278
2254022509,905485960133177344
2254022509,3092270259
2254022509,870994240905543680
2254022509,303888496
2254022509,3065983912
2254022509,313139818
2254022509,580145244
2254022509,949476402
2254022509,2912279032
2254022509,98672850
2254022509,329160882
2254022509,151214860
2254022509,2843621296
2254022509,227635372
2254022509,243395803
2254022509,308356893
2254022509,122056967
2254022509,1427460212
137069335,738464780
137069335,102027912
137069335,144804999
137069335,301411796
137069335,510071832
137069335,2182034635
137069335,223865426
137069335,3017664915
137069335,3346368821
137069335,62963
137069335,296752929
137069335,188669876
137069335,191379610
137069335,784407772393865217
137069335,206096159
137069335,246795139
137069335,2843621296
137069335,2887804486
137069335,337715207
101252805,1522901911
101252805,312914921
101252805,3682802482
101252805,3143096086
101252805,135464815
101252805,71510899
101252805,2231373823
101252805,583780293
101252805,100067629
101252805,314458683
101252805,144804999
101252805,287687239
101252805,998831507778220032
101252805,1230425946534170624
101252805,510071832
101252805,8087392
101252805,1413886358
101252805,20042381
101252805,1215613665535315968
101252805,5695462
101252805,151806745
101252805,282665357
101252805,1966455439
101252805,4440011897
101252805,285054847
101252805,911240198591336448
101252805,932531979052044289
101252805,62963
101252805,260171666
101252805,2354591678
101252805,313139818
101252805,488797368
101252805,188669876
101252805,65710711
101252805,1011876784340717568
101252805,141120368
101252805,118748532
101252805,947451565
101252805,755190012
101252805,215696372
101252805,246795139
101252805,190259545
101252805,255043257
101252805,46247496
101252805,2843621296
101252805,2325359208
101252805,122056967
101252805,331094579
101252805,293963889
101252805,719364437
1341543278,240836165
1341543278,1205001530
1341543278,1522901911
1341543278,2254022509
1341543278,84070887
1341543278,102930571
1341543278,2231373823
1341543278,3003134284
1341543278,207641816
1341543278,251149713
1341543278,3825053357
1341543278,719075593
1341543278,510071832
1341543278,144804999
1341543278,2182034635
1341543278,1413886358
1341543278,3086474291
1341543278,3084599002
1341543278,432381959
1341543278,1966455439
1341543278,1064155194
1341543278,4440011897
1341543278,217851514
1341543278,3065983912
1341543278,296752929
1341543278,2354591678
1341543278,188669876
1341543278,189146164
1341543278,145990349
1341543278,949476402
1341543278,2204697338
1341543278,1524221749
1341543278,2989333690
1341543278,225919286
1341543278,421188677
1341543278,2857319315
1341543278,246795139
1341543278,3298970027
1341543278,2843621296
1341543278,198921283
1341543278,2325359208
1341543278,122056967
1341543278,293963889
1689323522,1050722149634400256
1689323522,738615896
1689323522,568462219
1689323522,1205001530
